path,function,line,end_line,async_func,remote_flow_hits,debt_check_hits,write_flow_hits,category,first_remote_context,first_debt_context
Bots/handlers/commercial_contract_editor.py,list_phones,386,397,False,0,0,0,NAME_ONLY_REVIEW,,
Bots/handlers/commercial_contract_editor.py,get_phone,400,408,False,0,0,0,NAME_ONLY_REVIEW,,
Bots/handlers/commercial_contract_editor.py,set_contract_status,489,531,False,0,0,2,WRITE_FLOW_OTHER,,
Bots/handlers/commercial_contract_editor.py,create_recipient,597,644,False,0,0,2,WRITE_FLOW_OTHER,,
Bots/handlers/commercial_contract_editor.py,update_recipient,647,674,False,0,0,3,WRITE_FLOW_OTHER,,
Bots/handlers/commercial_contract_editor.py,create_phone,677,708,False,0,0,2,WRITE_FLOW_OTHER,,
Bots/handlers/commercial_contract_editor.py,update_phone,711,739,False,0,0,3,WRITE_FLOW_OTHER,,
Bots/handlers/commercial_contract_editor.py,phone_label,854,855,False,0,0,0,NAME_ONLY_REVIEW,,
Bots/handlers/commercial_contract_editor.py,format_phone,869,879,False,0,0,0,NAME_ONLY_REVIEW,,
Bots/handlers/commercial_contract_editor.py,show_phones,989,1002,True,0,0,0,NAME_ONLY_REVIEW,,
Bots/handlers/commercial_contract_editor.py,show_phone_card,1005,1019,True,0,0,0,NAME_ONLY_REVIEW,,
Bots/handlers/guard_workspace.py,_confirm_notice,270,331,True,0,0,1,WRITE_FLOW_OTHER,,
Bots/handlers/guard_workspace.py,_service_buttons,338,365,False,0,0,0,NAME_ONLY_REVIEW,,
Bots/handlers/guard_workspace.py,_insert_remote_event,523,558,False,0,0,1,WRITE_FLOW_OTHER,,
Bots/handlers/guard_workspace.py,_select_remote_received_unit,578,601,True,0,0,0,NAME_ONLY_REVIEW,,
Bots/handlers/profile_parking_time_test_workspace.py,_with_conn,88,98,False,0,0,1,WRITE_FLOW_OTHER,,
Bots/handlers/profile_parking_time_test_workspace.py,handle_profile_parking_time_test_text,222,364,True,0,0,0,NAME_ONLY_REVIEW,,
Bots/handlers/profile_verification_workspace.py,_snapshot_for,150,166,False,0,0,1,WRITE_FLOW_OTHER,,
Bots/handlers/profile_verification_workspace.py,maybe_show_profile_welcome,274,322,True,0,0,1,WRITE_FLOW_OTHER,,
Bots/handlers/profile_verification_workspace.py,show_phone_access_block,386,403,True,0,0,0,NAME_ONLY_REVIEW,,
Bots/handlers/profile_verification_workspace.py,_show_operator_queue,432,481,True,0,0,1,WRITE_FLOW_OTHER,,
Bots/handlers/profile_verification_workspace.py,_operator_request_card,484,509,False,0,0,0,NAME_ONLY_REVIEW,,
Bots/handlers/profile_verification_workspace.py,_show_operator_request,512,543,True,0,0,1,WRITE_FLOW_OTHER,,
Bots/handlers/profile_verification_workspace.py,handle_profile_verification_text,546,767,True,0,0,5,WRITE_FLOW_OTHER,,
Bots/handlers/service_orders_workspace.py,phone_tr,372,373,False,0,0,0,NAME_ONLY_REVIEW,,
Bots/handlers/service_orders_workspace.py,_phone_point_text,376,383,False,0,0,0,NAME_ONLY_REVIEW,,
Bots/handlers/service_orders_workspace.py,_phone_access_summary_for_interest,386,392,False,0,0,0,NAME_ONLY_REVIEW,,
Bots/handlers/service_orders_workspace.py,_phone_access_summary_for_order,395,401,False,0,0,0,NAME_ONLY_REVIEW,,
Bots/handlers/service_orders_workspace.py,_service_back,423,424,False,0,0,0,NAME_ONLY_REVIEW,,
Bots/handlers/service_orders_workspace.py,_resident_entry_texts,431,436,False,0,0,0,NAME_ONLY_REVIEW,,
Bots/handlers/service_orders_workspace.py,_operator_entry_texts,439,440,False,0,0,0,NAME_ONLY_REVIEW,,
Bots/handlers/service_orders_workspace.py,_phone_entry_texts,443,448,False,0,0,0,NAME_ONLY_REVIEW,,
Bots/handlers/service_orders_workspace.py,_is_phone_offer,451,464,False,0,0,0,NAME_ONLY_REVIEW,,
Bots/handlers/service_orders_workspace.py,_normalise_phone,467,468,False,0,0,0,NAME_ONLY_REVIEW,,
Bots/handlers/service_orders_workspace.py,_valid_phone,471,472,False,0,0,0,NAME_ONLY_REVIEW,,
Bots/handlers/service_orders_workspace.py,_requested_phone,475,479,False,0,0,0,NAME_ONLY_REVIEW,,
Bots/handlers/service_orders_workspace.py,_resident_phone_offer,498,502,False,0,0,0,NAME_ONLY_REVIEW,,
Bots/handlers/service_orders_workspace.py,has_service_workspace_access,522,523,False,0,0,0,NAME_ONLY_REVIEW,,
Bots/handlers/service_orders_workspace.py,_ensure_and_reconcile,526,537,False,0,0,1,WRITE_FLOW_OTHER,,
Bots/handlers/service_orders_workspace.py,_phone_profile_gate,742,758,False,0,0,1,WRITE_FLOW_OTHER,,
Bots/handlers/service_orders_workspace.py,_phone_profile_gate_text,761,782,False,0,0,0,NAME_ONLY_REVIEW,,
Bots/handlers/service_orders_workspace.py,show_resident_services,806,870,True,0,0,0,NAME_ONLY_REVIEW,,
Bots/handlers/service_orders_workspace.py,_show_phone_access_points,873,892,True,0,0,0,NAME_ONLY_REVIEW,,
Bots/handlers/service_orders_workspace.py,_show_quantity,895,900,True,0,0,0,NAME_ONLY_REVIEW,,
Bots/handlers/service_orders_workspace.py,_show_interest_card,1077,1088,True,0,0,0,NAME_ONLY_REVIEW,,
Bots/handlers/service_orders_workspace.py,_show_resident_order,1091,1098,True,0,0,0,NAME_ONLY_REVIEW,,
Bots/handlers/service_orders_workspace.py,show_service_operator_workspace,1311,1354,True,0,0,0,NAME_ONLY_REVIEW,,
Bots/handlers/service_orders_workspace.py,_show_operator_orders,1357,1371,True,0,0,0,NAME_ONLY_REVIEW,,
Bots/handlers/service_orders_workspace.py,_activate_phone,1478,1492,False,0,0,0,NAME_ONLY_REVIEW,,
Bots/handlers/unit_registry_editor.py,update_unit_field,410,467,False,0,0,2,WRITE_FLOW_OTHER,,
Bots/handlers/unit_registry_editor.py,update_primary_contact,470,530,False,0,0,3,WRITE_FLOW_OTHER,,
Bots/handlers/unit_registry_editor.py,create_new_unit,533,627,False,0,0,2,WRITE_FLOW_OTHER,,
Bots/handlers/unit_registry_editor.py,start_create_unit,686,694,True,0,0,0,NAME_ONLY_REVIEW,,
Bots/handlers/unit_registry_editor.py,handle_create_flow,850,908,True,0,0,0,NAME_ONLY_REVIEW,,
Bots/handlers/unit_registry_editor.py,handle_unit_registry_editor_text,911,1076,True,0,0,0,NAME_ONLY_REVIEW,,
Bots/hello.py,button_handler,29,56,True,0,0,0,NAME_ONLY_REVIEW,,
Bots/parking_bot.py,handle_waiting_apartment,318,339,True,0,0,0,NAME_ONLY_REVIEW,,
Bots/parking_bot.py,handle_confirm_apartment,342,379,True,0,0,0,NAME_ONLY_REVIEW,,
Bots/parking_bot.py,handle_admin_waiting_user_id,399,437,True,0,0,0,NAME_ONLY_REVIEW,,
Bots/parking_bot.py,handle_admin_confirm_user_action,440,490,True,0,0,0,NAME_ONLY_REVIEW,,
Bots/parking_bot.py,handle_vehicle_review_action,668,735,True,0,0,0,NAME_ONLY_REVIEW,,
FIND_actual_service_order_state.py,save_report,401,406,False,0,0,0,NAME_ONLY_REVIEW,,
FIX_live_services_sandbox_payment_schema.py,map_from_apartments,114,155,False,0,0,1,WRITE_FLOW_OTHER,,
access_control.py,write_access_audit,307,345,False,0,0,1,WRITE_FLOW_OTHER,,
audit_osbb_telegram_messages.py,save_report,54,68,False,0,0,0,NAME_ONLY_REVIEW,,
billing_reconciliation_report.py,service_label,52,58,False,0,0,0,NAME_ONLY_REVIEW,,
billing_statement_excel.py,service_label,63,71,False,0,0,0,NAME_ONLY_REVIEW,,
cashier_journal.py,insert_dynamic,352,368,False,0,0,1,WRITE_FLOW_OTHER,,
cashier_journal.py,update_dynamic,371,385,False,0,0,1,WRITE_FLOW_OTHER,,
cashier_journal.py,update_dynamic_by,388,405,False,0,0,1,WRITE_FLOW_OTHER,,
cashier_journal.py,service_group_for,408,419,False,0,0,0,NAME_ONLY_REVIEW,,
cashier_journal.py,get_service_meta,422,432,False,0,0,0,NAME_ONLY_REVIEW,,
cashier_journal.py,ensure_service_catalog,435,469,False,0,0,0,NAME_ONLY_REVIEW,,
cashier_journal.py,get_service_type,472,483,False,0,0,0,NAME_ONLY_REVIEW,,
cashier_journal.py,get_service_item,486,492,False,0,0,0,NAME_ONLY_REVIEW,,
cashier_journal.py,ensure_service_item,495,568,False,0,0,0,NAME_ONLY_REVIEW,,
cashier_journal.py,resolve_base_service,571,589,False,0,0,0,NAME_ONLY_REVIEW,,
cashier_journal.py,resolve_service_item,592,630,False,0,0,0,NAME_ONLY_REVIEW,,
cashier_journal.py,create_cashbox_operation,832,880,False,0,0,0,NAME_ONLY_REVIEW,,
cashier_journal.py,command_balance,892,974,False,0,0,1,WRITE_FLOW_OTHER,,
cashier_journal.py,command_transfer,1224,1337,False,0,0,1,WRITE_FLOW_OTHER,,
cashier_journal.py,command_service_item_add,1340,1416,False,0,0,1,WRITE_FLOW_OTHER,,
cashier_journal.py,command_service_item_list,1419,1466,False,0,0,0,NAME_ONLY_REVIEW,,
cashier_v2_core.py,service_options,234,312,False,0,0,0,NAME_ONLY_REVIEW,,
cashier_v2_core.py,service_label,315,319,False,0,0,0,NAME_ONLY_REVIEW,,
cashier_v2_core.py,create_payment_notice,865,975,False,0,0,1,WRITE_FLOW_OTHER,,
cashier_v2_core.py,confirm_cash_notice,1033,1105,False,0,0,1,WRITE_FLOW_OTHER,,
cashier_v2_core.py,reject_notice,1108,1151,False,0,0,1,WRITE_FLOW_OTHER,,
cashier_v2_core.py,create_paper_note,1421,1479,False,0,0,0,NAME_ONLY_REVIEW,,
cashier_v2_core.py,confirm_bank_notice,1482,1555,False,0,0,1,WRITE_FLOW_OTHER,,
commercial_contracts.py,get_contract_access_phones,293,313,False,0,0,0,NAME_ONLY_REVIEW,,
commercial_contracts.py,update_phone_status,605,633,False,0,0,1,WRITE_FLOW_OTHER,,
create_clean_live_sandbox.py,grant_guard_role,193,237,False,0,0,4,WRITE_FLOW_OTHER,,
create_clean_live_sandbox.py,create_launcher,240,285,False,0,0,0,NAME_ONLY_REVIEW,,
create_isolated_live_sandbox_v2.py,grant_guard_role,193,237,False,0,0,4,WRITE_FLOW_OTHER,,
create_isolated_live_sandbox_v2.py,create_launcher,240,285,False,0,0,0,NAME_ONLY_REVIEW,,
extract_telegram_remote_facts.py,extract_remote_count,41,49,False,0,0,0,NAME_ONLY_REVIEW,,
extract_telegram_remote_facts.py,main,72,266,False,0,0,4,WRITE_FLOW_OTHER,,
extract_telegram_vehicle_facts.py,is_service_chat,60,62,False,0,0,0,NAME_ONLY_REVIEW,,
extract_telegram_vehicle_facts.py,extract_phones,70,78,False,0,0,0,NAME_ONLY_REVIEW,,
extract_telegram_vehicle_facts.py,extract_remote_count,81,89,False,0,0,0,NAME_ONLY_REVIEW,,
extract_telegram_vehicle_facts.py,main,186,411,False,0,0,4,WRITE_FLOW_OTHER,,
fix_source_ref_schema.py,create_backup,173,178,False,0,0,0,NAME_ONLY_REVIEW,,
fix_source_ref_schema.py,main,219,296,False,0,0,1,WRITE_FLOW_OTHER,,
import_house_registry.py,import_house_registry,53,162,False,0,0,2,WRITE_FLOW_OTHER,,
import_ohorona_sheet1_payments.py,service_code_for,280,292,False,0,0,0,NAME_ONLY_REVIEW,,
import_ohorona_sheet1_payments.py,insert_dynamic,373,383,False,0,0,1,WRITE_FLOW_OTHER,,
import_ohorona_to_cashbox.py,resolve_historical_service,357,439,False,0,0,0,NAME_ONLY_REVIEW,,
import_ohorona_to_cashbox.py,apply_plans,601,801,False,0,0,1,WRITE_FLOW_OTHER,,
import_tbot_quarantine.py,import_tbot_quarantine,39,146,False,0,0,5,WRITE_FLOW_OTHER,,
init_osbb_telegram_db.py,init_telegram_db,19,129,False,0,0,1,WRITE_FLOW_OTHER,,
manage_staff_access.py,ensure_principal,182,198,False,0,0,2,WRITE_FLOW_OTHER,,
manage_staff_access.py,grant_role,201,240,False,0,0,2,WRITE_FLOW_OTHER,,
manage_staff_access.py,set_permission,243,285,False,0,0,2,WRITE_FLOW_OTHER,,
manage_staff_access.py,write_manager_audit,288,321,False,0,0,1,WRITE_FLOW_OTHER,,
manage_staff_access.py,main,324,445,False,0,0,1,WRITE_FLOW_OTHER,,
manage_staff_access_v2.py,ensure_principal,182,198,False,0,0,2,WRITE_FLOW_OTHER,,
manage_staff_access_v2.py,grant_role,201,240,False,0,0,2,WRITE_FLOW_OTHER,,
manage_staff_access_v2.py,set_permission,243,285,False,0,0,2,WRITE_FLOW_OTHER,,
manage_staff_access_v2.py,write_manager_audit,288,321,False,0,0,1,WRITE_FLOW_OTHER,,
manage_staff_access_v2.py,main,324,445,False,0,0,1,WRITE_FLOW_OTHER,,
parking_billing_statement.py,service_label,254,261,False,0,0,0,NAME_ONLY_REVIEW,,
phone_barrier_access_core.py,_created_tables,157,163,False,0,0,0,NAME_ONLY_REVIEW,,
phone_barrier_access_core.py,_ensure_access_point,578,604,False,0,0,1,WRITE_FLOW_OTHER,,
phone_barrier_access_core.py,_ensure_tariff,607,674,False,0,0,1,WRITE_FLOW_OTHER,,
phone_barrier_access_core.py,_ensure_policy_version,677,723,False,0,0,1,WRITE_FLOW_OTHER,,
phone_barrier_access_core.py,_ensure_policy_value,726,771,False,0,0,1,WRITE_FLOW_OTHER,,
phone_barrier_access_core.py,required_phone_access_operational_tables,1060,1061,False,0,0,0,NAME_ONLY_REVIEW,,
phone_barrier_access_core.py,normalise_phone_number,1158,1162,False,0,0,0,NAME_ONLY_REVIEW,,
phone_barrier_access_core.py,ensure_phone_access_operational_schema,1332,1397,False,0,0,1,WRITE_FLOW_OTHER,,
phone_barrier_access_core.py,_request_row,1400,1416,False,0,0,0,NAME_ONLY_REVIEW,,
phone_barrier_access_core.py,_request_points,1419,1429,False,0,0,0,NAME_ONLY_REVIEW,,
phone_barrier_access_core.py,phone_access_request_summary,1588,1621,False,0,0,0,NAME_ONLY_REVIEW,,
phone_barrier_access_core.py,phone_access_subscription_summary_for_order,1651,1658,False,0,0,0,NAME_ONLY_REVIEW,,
phone_barrier_access_service.py,promote_paid_phone_barrier_access_interest,108,122,False,0,0,0,NAME_ONLY_REVIEW,,
phone_barrier_access_service.py,phone_access_summary_for_interest,125,137,False,0,0,0,NAME_ONLY_REVIEW,,
phone_barrier_access_service.py,phone_access_summary_for_order,140,160,False,0,0,0,NAME_ONLY_REVIEW,,
phone_barrier_access_service.py,activate_phone_barrier_access_order,163,187,False,0,0,1,WRITE_FLOW_OTHER,,
phone_barrier_access_service.py,phone_barrier_quote,190,207,False,0,0,0,NAME_ONLY_REVIEW,,
profile_parking_time_test_core.py,_create_schema,112,191,False,0,0,0,NAME_ONLY_REVIEW,,
profile_parking_time_test_core.py,_event,216,244,False,0,0,1,WRITE_FLOW_OTHER,,
profile_parking_time_test_core.py,ensure_test_schema,247,292,False,0,0,1,WRITE_FLOW_OTHER,,
profile_parking_time_test_core.py,open_test_session,575,669,False,0,0,1,WRITE_FLOW_OTHER,,
profile_parking_time_test_core.py,propose_parking_time,672,718,False,0,0,1,WRITE_FLOW_OTHER,,
profile_parking_time_test_core.py,decide_test_session,721,774,False,0,0,1,WRITE_FLOW_OTHER,,
profile_parking_time_test_core.py,close_test_session,777,816,False,0,0,1,WRITE_FLOW_OTHER,,
profile_verification_core.py,_journal,433,468,False,0,0,1,WRITE_FLOW_OTHER,,
profile_verification_core.py,_ensure_policy,471,506,False,0,0,1,WRITE_FLOW_OTHER,,
profile_verification_core.py,_ensure_policy_value,509,545,False,0,0,1,WRITE_FLOW_OTHER,,
profile_verification_core.py,ensure_profile_verification_schema,548,672,False,0,0,1,WRITE_FLOW_OTHER,,
profile_verification_core.py,_open_request_count,789,799,False,0,0,0,NAME_ONLY_REVIEW,,
profile_verification_core.py,mark_welcome_shown,1035,1068,False,0,0,1,WRITE_FLOW_OTHER,,
profile_verification_core.py,get_profile_request,1383,1398,False,0,0,0,NAME_ONLY_REVIEW,,
profile_verification_core.py,list_pending_profile_requests,1401,1423,False,0,0,0,NAME_ONLY_REVIEW,,
profile_verification_core.py,_apply_parking_time,1426,1457,False,0,0,1,WRITE_FLOW_OTHER,,
reset_service_catalog.py,insert_dynamic,293,307,False,0,0,1,WRITE_FLOW_OTHER,,
reset_service_catalog.py,update_service_dynamic,310,328,False,0,0,1,WRITE_FLOW_OTHER,,
reset_service_catalog.py,upsert_service_item,331,361,False,0,0,1,WRITE_FLOW_OTHER,,
reset_service_catalog.py,reset_sqlite_sequence,419,424,False,0,0,1,WRITE_FLOW_OTHER,,
run_bot_live_services_sandbox_v1.py,create_backup,137,142,False,0,0,0,NAME_ONLY_REVIEW,,
service_catalog_admin_core.py,_insert_dynamic,90,103,False,0,0,1,WRITE_FLOW_OTHER,,
service_catalog_admin_core.py,_update_dynamic,106,124,False,0,0,1,WRITE_FLOW_OTHER,,
service_catalog_admin_core.py,list_service_offers,155,204,False,0,0,0,NAME_ONLY_REVIEW,,
service_catalog_admin_core.py,add_or_update_service_offer,207,365,False,0,0,3,WRITE_FLOW_OTHER,,
service_catalog_admin_core.py,set_service_price,368,458,False,0,0,4,WRITE_FLOW_OTHER,,
service_catalog_admin_core.py,retire_service_offer,461,512,False,0,0,2,WRITE_FLOW_OTHER,,
service_catalog_admin_core.py,restore_service_offer,515,553,False,0,0,2,WRITE_FLOW_OTHER,,
service_catalog_admin_core.py,_fetch_service_item_or_raise,556,566,False,0,0,0,NAME_ONLY_REVIEW,,
service_orders_core.py,_payment_for_service_order_link,90,145,False,0,0,0,NAME_ONLY_REVIEW,,
service_orders_core.py,_service_item,211,246,False,0,0,0,NAME_ONLY_REVIEW,,
service_orders_core.py,get_service_workflow,249,280,False,0,0,0,NAME_ONLY_REVIEW,,
service_orders_core.py,_event,335,363,False,0,0,1,WRITE_FLOW_OTHER,,
service_orders_core.py,_order_steps,393,403,False,0,0,0,NAME_ONLY_REVIEW,,
service_orders_core.py,confirm_order_step,716,812,False,0,0,2,WRITE_FLOW_OTHER,,
service_orders_core.py,link_charge_to_order,1051,1094,False,0,0,2,WRITE_FLOW_OTHER,,
service_orders_core.py,create_remote_asset,1097,1172,False,0,0,4,WRITE_FLOW_OTHER,,
service_orders_core.py,record_remote_movement,1175,1278,False,0,0,4,WRITE_FLOW_OTHER,,
service_orders_core.py,activate_access_credential,1281,1348,False,0,0,2,WRITE_FLOW_OTHER,,
service_orders_core.py,list_order_steps,1351,1362,False,0,0,0,NAME_ONLY_REVIEW,,
service_preorders_core.py,_insert_dynamic,235,244,False,0,0,1,WRITE_FLOW_OTHER,,
service_preorders_core.py,_service_item_snapshot,331,362,False,0,0,0,NAME_ONLY_REVIEW,,
service_preorders_core.py,order_supply_link,1021,1042,False,0,0,0,NAME_ONLY_REVIEW,,
tools/project_passport_v4_runtime_schema_audit.py,strict_entrypoints,399,437,False,0,0,0,NAME_ONLY_REVIEW,,
